state,city,drug_name,specialty_description,drug_claim_count,drug_supply_count,drug_cost,latitude,longitude,name
AL,LOCUST FORK,AMOXICILLIN,Dentist,12,90,48.79,32.318231,-86.902298,Alabama
AL,MAXWELL AFB,RISPERIDONE,Nurse Practitioner,0,0,0,32.318231,-86.902298,Alabama
AL,FT. RUCKER,ALPRAZOLAM,Family Practice,0,0,0,32.318231,-86.902298,Alabama
AL,HAMPTON COVE,LEVOTHYROXINE SODIUM,Nurse Practitioner,0,0,0,32.318231,-86.902298,Alabama
AL,OWENS CROSSROADS,TRAZODONE HCL,Family Practice,0,0,0,32.318231,-86.902298,Alabama
AL,REDSTOE ARSENAL,NAPROXEN,Family Practice,0,0,0,32.318231,-86.902298,Alabama
AL,OAKMAN,OMEPRAZOLE,Nurse Practitioner,0,0,0,32.318231,-86.902298,Alabama
AL,ASHFORD,PENICILLIN V POTASSIUM,Dentist,0,0,0,32.318231,-86.902298,Alabama
AL,BIRMINGAM,HYDROCODONE-ACETAMINOPHEN,Internal Medicine,0,0,0,32.318231,-86.902298,Alabama
AL,BIRIMINGHAM,VESICARE,Nurse Practitioner,0,0,0,32.318231,-86.902298,Alabama
AL,ENSLEY,METRONIDAZOLE,Obstetrics/Gynecology,0,0,0,32.318231,-86.902298,Alabama
AL,SMITHS STATION,HYDROCODONE-ACETAMINOPHEN,Dentist,0,0,0,32.318231,-86.902298,Alabama
AR,LITTLE ROCK,REVLIMID,Hematology/Oncology,1068,29026,9556462.33,35.20105,-91.83183299999999,Arkansas
AR,FORT SMITH,COPAXONE,Neurology,171,5226,901010.43,35.20105,-91.83183299999999,Arkansas
AR,MOUNTAIN HOME,REVLIMID,Hematology/Oncology,96,2660,866548.72,35.20105,-91.83183299999999,Arkansas
AR,JONESBORO,ENBREL,Rheumatology,213,6778,636770.43,35.20105,-91.83183299999999,Arkansas
AR,HOT SPRINGS,ENBREL,Rheumatology,185,5703,545083.17,35.20105,-91.83183299999999,Arkansas
AR,CONWAY,ADVAIR DISKUS,Pulmonary Disease,1118,38130,406231.46,35.20105,-91.83183299999999,Arkansas
AR,ROGERS,ZYTIGA,Hematology/Oncology,45,1530,358609.16,35.20105,-91.83183299999999,Arkansas
AR,PINE BLUFF,GLEEVEC,Hematology/Oncology,40,1060,288771.3,35.20105,-91.83183299999999,Arkansas
AR,PARAGOULD,NEXIUM,Family Practice,992,33764,273157.22,35.20105,-91.83183299999999,Arkansas
AR,SEARCY,NEXIUM,Family Practice,933,32284,272840.45,35.20105,-91.83183299999999,Arkansas
AR,HARRISON,ENBREL,Rheumatology,88,2654,249068.94,35.20105,-91.83183299999999,Arkansas
AR,CAMDEN,THALOMID,Internal Medicine,41,1148,244704.78,35.20105,-91.83183299999999,Arkansas
AR,VAN BUREN,NEXIUM,Family Practice,696,27315,240103.56,35.20105,-91.83183299999999,Arkansas
AR,SHERWOOD,COPAXONE,Neurology,35,1194,203779.68,35.20105,-91.83183299999999,Arkansas
AR,BATESVILLE,NEXIUM,Family Practice,635,22259,198305.34,35.20105,-91.83183299999999,Arkansas
AR,EL DORADO,SENSIPAR,Nephrology,181,5602,196700.14,35.20105,-91.83183299999999,Arkansas
AR,LAKE VILLAGE,NEXIUM,Family Practice,723,21413,180815.22,35.20105,-91.83183299999999,Arkansas
AR,SPRINGDALE,NAMENDA,Family Practice,967,16908,173320.47,35.20105,-91.83183299999999,Arkansas
AR,N LITTLE ROCK,OXYCONTIN,Physical Medicine and Rehabilitation,411,12309,163935.64,35.20105,-91.83183299999999,Arkansas
AR,MORRILTON,NEXIUM,Family Practice,559,18833,158074.18,35.20105,-91.83183299999999,Arkansas
AR,LITTLEROCK,REVLIMID,Internal Medicine,15,420,137176.42,35.20105,-91.83183299999999,Arkansas
AR,CABOT,CRESTOR,Family Practice,586,24312,135542.69,35.20105,-91.83183299999999,Arkansas
AR,STUTTGART,NEXIUM,Family Practice,512,15734,133393.4,35.20105,-91.83183299999999,Arkansas
AR,HEBER SPRINGS,NEXIUM,Family Practice,443,16455,129022.72,35.20105,-91.83183299999999,Arkansas
AR,WHITE HALL,NEXIUM,Family Practice,439,16541,127976.14,35.20105,-91.83183299999999,Arkansas
AR,WALNUT RIDGE,NEXIUM,Family Practice,502,15400,127519.3,35.20105,-91.83183299999999,Arkansas
AR,NORTH LITTLE ROCK,LETAIRIS,Internal Medicine,17,510,121596.24,35.20105,-91.83183299999999,Arkansas
AR,WEST MEMPHIS,NEXIUM,Internal Medicine,416,14598,119388.88,35.20105,-91.83183299999999,Arkansas
AR,POCAHONTAS,JANUVIA,Family Practice,444,12142,118636.66,35.20105,-91.83183299999999,Arkansas
AR,BEEBE,NAMENDA,Family Practice,797,12173,116866.73,35.20105,-91.83183299999999,Arkansas
AR,BENTONVILLE,CRESTOR,Internal Medicine,337,18576,101930.03,35.20105,-91.83183299999999,Arkansas
AR,BELLA VISTA,CRESTOR,Internal Medicine,271,17099,101331.51,35.20105,-91.83183299999999,Arkansas
AR,FORREST CITY,SPIRIVA,Pulmonary Disease,321,10460,100511.75,35.20105,-91.83183299999999,Arkansas
AR,DE QUEEN,LANTUS,Family Practice,238,7335,84129.33,35.20105,-91.83183299999999,Arkansas
AR,SILOAM SPRINGS,NAMENDA,Family Practice,375,8290,83588.86,35.20105,-91.83183299999999,Arkansas
AR,MAMMOTH SPRINGS,FORTEO,Specialist,52,1470,81432.33,35.20105,-91.83183299999999,Arkansas
AR,MENA,NEXIUM,Family Practice,236,9961,79391.25,35.20105,-91.83183299999999,Arkansas
AR,WYNNE,NEXIUM,Family Practice,365,9321,79046.69,35.20105,-91.83183299999999,Arkansas
AR,BERRYVILLE,LANTUS SOLOSTAR,Family Practice,184,6047,75869.33,35.20105,-91.83183299999999,Arkansas
AR,ARKADELPHIA,NEXIUM,Family Practice,210,8504,75467.97,35.20105,-91.83183299999999,Arkansas
AR,HOPE,NAMENDA,Family Practice,373,8331,72698.54,35.20105,-91.83183299999999,Arkansas
AR,STAR CITY,AVONEX PEN,Family Practice,14,392,65798.76,35.20105,-91.83183299999999,Arkansas
AR,GREENBRIER,NEXIUM,Family Practice,204,6972,62289.83,35.20105,-91.83183299999999,Arkansas
AR,BRYANT,NEXIUM,Family Practice,195,7043,61398.33,35.20105,-91.83183299999999,Arkansas
AR,MC GEHEE,NEXIUM,Family Practice,269,7407,61242.77,35.20105,-91.83183299999999,Arkansas
AR,PIGGOTT,LANTUS,Internal Medicine,208,5633,59224.79,35.20105,-91.83183299999999,Arkansas
AR,KENSETT,ATRIPLA,Family Practice,27,810,56495.44,35.20105,-91.83183299999999,Arkansas
AR,MAUMELLE,JANUVIA,Family Practice,142,5283,54566.13,35.20105,-91.83183299999999,Arkansas
AR,MONETTE,NEXIUM,Family Practice,223,6636,54415.94,35.20105,-91.83183299999999,Arkansas
AR,CHEROKEE VLG,ARANESP,Internal Medicine,40,280,54121.76,35.20105,-91.83183299999999,Arkansas
AR,YELLVILLE,NAMENDA,Family Practice,306,6024,53912.73,35.20105,-91.83183299999999,Arkansas
AR,BLYTHEVILLE,NAMENDA,Internal Medicine,271,4993,53111.56,35.20105,-91.83183299999999,Arkansas
AR,DARDANELLE,NEXIUM,Family Practice,221,5917,51840.2,35.20105,-91.83183299999999,Arkansas
AR,GRAVETTE,ADVAIR DISKUS,Family Practice,154,4860,49557.82,35.20105,-91.83183299999999,Arkansas
AR,CENTERTON,CRESTOR,Internal Medicine,152,8100,49060.85,35.20105,-91.83183299999999,Arkansas
AR,CHEROKEE VILLAGE,NAMENDA,Internal Medicine,277,4755,47470.22,35.20105,-91.83183299999999,Arkansas
AR,HOT SPRINGS VILLAGE,CRESTOR,Family Practice,101,8040,47367.33,35.20105,-91.83183299999999,Arkansas
AR,TRUMANN,NEXIUM,Nurse Practitioner,158,5549,46343.66,35.20105,-91.83183299999999,Arkansas
AR,FORDYCE,NEXIUM,Family Practice,150,5196,45076.5,35.20105,-91.83183299999999,Arkansas
AR,WALDRON,NAMENDA,Emergency Medicine,241,4272,44814.32,35.20105,-91.83183299999999,Arkansas
AR,LONOKE,NEXIUM,Family Practice,157,5310,44580.81,35.20105,-91.83183299999999,Arkansas
AR,MOUNT IDA,NEXIUM,Family Practice,149,5294,43778.69,35.20105,-91.83183299999999,Arkansas
AR,ASH FLAT,NOVOLOG MIX 70-30 FLEXPEN,Family Practice,35,1290,42511.82,35.20105,-91.83183299999999,Arkansas
AR,ATKINS,NEXIUM,Family Practice,128,5247,41660.61,35.20105,-91.83183299999999,Arkansas
AR,EUREKA SPRINGS,CRESTOR,Family Practice,171,7820,40459.9,35.20105,-91.83183299999999,Arkansas
AR,ASHDOWN,NAMENDA,Family Practice,188,3903,39860.31,35.20105,-91.83183299999999,Arkansas
AR,MANILA,RESTASIS,Optometry,157,3615,39301.15,35.20105,-91.83183299999999,Arkansas
AR,SMACKOVER,NEXIUM,Family Practice,115,4710,39156.68,35.20105,-91.83183299999999,Arkansas
AR,MAYFLOWER,SPIRIVA,Internal Medicine,107,3870,37220.74,35.20105,-91.83183299999999,Arkansas
AR,CALICO ROCK,NEXIUM,Internal Medicine,94,3345,35738.97,35.20105,-91.83183299999999,Arkansas
AR,PRAIRIE GROVE,NEXIUM,Family Practice,106,3360,35012.97,35.20105,-91.83183299999999,Arkansas
AR,CROSSETT,LANTUS,Family Practice,97,3048,34562.77,35.20105,-91.83183299999999,Arkansas
AR,GREERS FERRY,FORTEO,Family Practice,21,630,31170.62,35.20105,-91.83183299999999,Arkansas
AR,EARLE,NEXIUM,Internal Medicine,131,3819,30906.74,35.20105,-91.83183299999999,Arkansas
AR,HOT SPRINGS NATIONAL PARK,TRAVATAN Z,Ophthalmology,190,6824,28835.78,35.20105,-91.83183299999999,Arkansas
AR,LEACHVILLE,NEXIUM,Internal Medicine,101,3255,28080.7,35.20105,-91.83183299999999,Arkansas
AR,LEPANTO,JANUVIA,Pediatric Medicine,79,2430,26432.06,35.20105,-91.83183299999999,Arkansas
AR,RECTOR,NEXIUM,Nurse Practitioner,111,3280,26250.64,35.20105,-91.83183299999999,Arkansas
AR,MCCRORY,SPIRIVA,Nurse Practitioner,87,2610,25382.12,35.20105,-91.83183299999999,Arkansas
AR,BROOKLAND,CRESTOR,Family Practice,108,4020,24852.77,35.20105,-91.83183299999999,Arkansas
AR,BONO,NEXIUM,Family Practice,51,2094,22838.2,35.20105,-91.83183299999999,Arkansas
AR,HOLIDAY ISLAND,ABILIFY,Psychiatry,25,750,20036.03,35.20105,-91.83183299999999,Arkansas
AR,HENSLEY,NEXIUM,Osteopathic Manipulative Medicine,61,1875,19631.49,35.20105,-91.83183299999999,Arkansas
AR,BRINKLEY,HUMALOG MIX 75-25,Nurse Practitioner,16,480,17213.84,35.20105,-91.83183299999999,Arkansas
AR,BONANZA,PROCRIT,Family Practice,23,23,17175.17,35.20105,-91.83183299999999,Arkansas
AR,MAMMOTH SPRING,NEXIUM,Nurse Practitioner,41,1710,15954.04,35.20105,-91.83183299999999,Arkansas
AR,VILONIA,LYRICA,Internal Medicine,25,810,15920.78,35.20105,-91.83183299999999,Arkansas
AR,GENTRY,JANUVIA,Emergency Medicine,52,1565,15570.38,35.20105,-91.83183299999999,Arkansas
AR,GOULD,NEXIUM,General Practice,60,1920,15392.09,35.20105,-91.83183299999999,Arkansas
AR,RISON,LANTUS,Family Practice,18,830,15300.23,35.20105,-91.83183299999999,Arkansas
AR,FLIPPIN,NAMENDA,Nurse Practitioner,52,1620,14546.33,35.20105,-91.83183299999999,Arkansas
AR,MULBERRY,NEXIUM,Family Practice,38,1800,14269.95,35.20105,-91.83183299999999,Arkansas
AR,BARLING,ABILIFY,Psychiatry,16,478,13652.41,35.20105,-91.83183299999999,Arkansas
AR,AMITY,NEXIUM,General Practice,55,1650,13510,35.20105,-91.83183299999999,Arkansas
AR,MARKED TREE,CRESTOR,Family Practice,62,2100,13179.48,35.20105,-91.83183299999999,Arkansas
AR,STAMPS,TRAVATAN Z,Optometry,104,3299,12470.83,35.20105,-91.83183299999999,Arkansas
AR,ALTHEIMER,LANTUS SOLOSTAR,Emergency Medicine,31,1423,12098.99,35.20105,-91.83183299999999,Arkansas
AR,BALD KNOB,JANUVIA,Family Practice,31,1233,12037.58,35.20105,-91.83183299999999,Arkansas
AR,TRUMAN,ABILIFY,Psychiatry,16,480,12023.02,35.20105,-91.83183299999999,Arkansas
AR,LITTLE ROCK AFB,NEXIUM,Family Practice,26,1500,11833.42,35.20105,-91.83183299999999,Arkansas
AR,PEA RIDGE,OXYCODONE HCL,Family Practice,90,2517,11825.09,35.20105,-91.83183299999999,Arkansas
AR,RATCLIFF,COMBIVENT RESPIMAT,Internal Medicine,37,970,11720.96,35.20105,-91.83183299999999,Arkansas
AR,HECTOR,LEVEMIR FLEXPEN,Nurse Practitioner,20,590,11391.6,35.20105,-91.83183299999999,Arkansas
AR,ENGLAND,NEXIUM,Nurse Practitioner,42,1440,11142.53,35.20105,-91.83183299999999,Arkansas
AR,BULL SHOALS,LANTUS SOLOSTAR,Nurse Practitioner,22,865,10417.03,35.20105,-91.83183299999999,Arkansas
AR,DES ARC,NEXIUM,Nurse Practitioner,41,1290,10374.3,35.20105,-91.83183299999999,Arkansas
AR,COTTON PLANT,NEXIUM,Nurse Practitioner,31,930,9226.82,35.20105,-91.83183299999999,Arkansas
AR,LEAD HILL,SPIRIVA,Physician Assistant,17,990,9221.61,35.20105,-91.83183299999999,Arkansas
AR,WEST HELENA,TRAVATAN Z,Optometry,73,2560,8908.95,35.20105,-91.83183299999999,Arkansas
AR,MOUNTAINBURG,SPIRIVA,Nurse Practitioner,23,870,8337.92,35.20105,-91.83183299999999,Arkansas
AR,LAVACA,NEXIUM,Internal Medicine,19,1050,8310.74,35.20105,-91.83183299999999,Arkansas
AR,DEQUEEN,LANTUS,Nurse Practitioner,29,1010,8021.72,35.20105,-91.83183299999999,Arkansas
AR,BEARDEN,ZETIA,Nurse Practitioner,34,1260,8019.42,35.20105,-91.83183299999999,Arkansas
AR,ELAINE,AGGRENOX,Nurse Practitioner,16,517,5784.59,35.20105,-91.83183299999999,Arkansas
AR,DEER,NEXIUM,Nurse Practitioner,22,670,5523.47,35.20105,-91.83183299999999,Arkansas
AR,OLA,NOVOLOG MIX 70-30,General Practice,12,339,4924.49,35.20105,-91.83183299999999,Arkansas
AR,IMBODEN,TRADJENTA,Family Practice,14,420,4171.73,35.20105,-91.83183299999999,Arkansas
AR,DERMOTT,JANUMET,Family Practice,12,360,3569.39,35.20105,-91.83183299999999,Arkansas
AR,HUGHES,JANUMET,General Practice,12,360,3536.95,35.20105,-91.83183299999999,Arkansas
AR,MARMADUKE,CLOBETASOL PROPIONATE,Nurse Practitioner,42,860,3519.68,35.20105,-91.83183299999999,Arkansas
AR,LITTE ROCK,NEXIUM,Family Practice,11,390,3130.08,35.20105,-91.83183299999999,Arkansas
AR,MTN HOME,DIOVAN,Nurse Practitioner,11,570,2420.11,35.20105,-91.83183299999999,Arkansas
AR,TUMBLING SHOALS,CRESTOR,Family Practice,11,330,2102.54,35.20105,-91.83183299999999,Arkansas
AR,MC CRORY,PRAVASTATIN SODIUM,Nurse Practitioner,70,2274,1592.92,35.20105,-91.83183299999999,Arkansas
AR,MOUNTIAN VIEW,LIDOCAINE-PRILOCAINE,Orthopedic Surgery,11,330,1505.52,35.20105,-91.83183299999999,Arkansas
AR,GREEN FOREST,DIOVAN,General Practice,11,330,1466.85,35.20105,-91.83183299999999,Arkansas
AR,FT. SMITH,VENTOLIN HFA,Emergency Medicine,21,653,1296.24,35.20105,-91.83183299999999,Arkansas
AR,PARKIN,PROAIR HFA,Nurse Practitioner,22,579,1134.32,35.20105,-91.83183299999999,Arkansas
AR,SWIFTON,NITROFURANTOIN MONO-MACRO,Physician Assistant,11,330,872.08,35.20105,-91.83183299999999,Arkansas
AR,BLACK ROCK,PROAIR HFA,Nurse Practitioner,13,363,821.33,35.20105,-91.83183299999999,Arkansas
AR,HATTIEVILLE,AMLODIPINE BESYLATE-BENAZEPRIL,Nurse Practitioner,20,597,613.47,35.20105,-91.83183299999999,Arkansas
AR,NO LITTLE ROCK,HYDROCODONE-ACETAMINOPHEN,Nurse Practitioner,34,1005,553.22,35.20105,-91.83183299999999,Arkansas
AR,PLEASANT PLAINS,TAMSULOSIN HCL,Nurse Practitioner,21,750,458.95,35.20105,-91.83183299999999,Arkansas
AR,COTTER,AMOXICILLIN,Dentist,67,365,253.59,35.20105,-91.83183299999999,Arkansas
AR,ALEXANDER,HYDROCODONE-ACETAMINOPHEN,Emergency Medicine,38,133,205.07,35.20105,-91.83183299999999,Arkansas
AR,WEST FORK,OMEPRAZOLE,Nurse Practitioner,12,360,182,35.20105,-91.83183299999999,Arkansas
AR,JOINER,ONDANSETRON ODT,Emergency Medicine,14,65,161.05,35.20105,-91.83183299999999,Arkansas
AR,"HOT SPRINGS,",CLONAZEPAM,Neurology,30,960,126.8,35.20105,-91.83183299999999,Arkansas
AR,RODGERS,METOPROLOL TARTRATE,Thoracic Surgery,14,676,89.09,35.20105,-91.83183299999999,Arkansas
AR,LR,CEPHALEXIN,Dentist,14,106,71.75,35.20105,-91.83183299999999,Arkansas
AR,PEARCY,HYDROCODONE-ACETAMINOPHEN,Dentist,14,69,71.71,35.20105,-91.83183299999999,Arkansas
AR,MCGEHEE,AMOXICILLIN,Dentist,17,45,68.39,35.20105,-91.83183299999999,Arkansas
AR,HORSESHOE BEND,AMOXICILLIN,Dentist,18,57,51.57,35.20105,-91.83183299999999,Arkansas
AZ,TUCSON,REVLIMID,Nurse Practitioner,412,10710,3904268.46,34.048928000000004,-111.093731,Arizona
AZ,PHOENIX,SOVALDI,Internal Medicine,114,3192,3224977.73,34.048928000000004,-111.093731,Arizona
AZ,SCOTTSDALE,SOVALDI,Physician Assistant,101,2828,2865237.5,34.048928000000004,-111.093731,Arizona
AZ,MESA,REVLIMID,Hematology/Oncology,185,4942,1777882.87,34.048928000000004,-111.093731,Arizona
AZ,GREEN VALLEY,REVLIMID,Physician Assistant,159,4389,1369026.34,34.048928000000004,-111.093731,Arizona
AZ,GILBERT,REVLIMID,Hematology/Oncology,116,3178,1172648.9,34.048928000000004,-111.093731,Arizona
AZ,CHANDLER,REVLIMID,Hematology/Oncology,95,2660,918314.25,34.048928000000004,-111.093731,Arizona
AZ,ORO VALLEY,ENBREL,Rheumatology,288,8238,774356.23,34.048928000000004,-111.093731,Arizona
AZ,PRESCOTT,SPIRIVA,Pulmonary Disease,1638,61920,588091.46,34.048928000000004,-111.093731,Arizona
AZ,LAKE HAVASU CITY,LETAIRIS,Cardiology,75,2250,535647.95,34.048928000000004,-111.093731,Arizona
AZ,YUMA,RENVELA,Nephrology,589,18905,535182.22,34.048928000000004,-111.093731,Arizona
AZ,SURPRISE,SPIRIVA,Pulmonary Disease,1204,54600,511668.82,34.048928000000004,-111.093731,Arizona
AZ,SUN CITY,NAMENDA,Neurology,1083,48013,454627.33,34.048928000000004,-111.093731,Arizona
AZ,COTTONWOOD,JUXTAPID,Cardiology,13,390,354217.67,34.048928000000004,-111.093731,Arizona
AZ,SEDONA,GLEEVEC,Medical Oncology,38,1140,310909.69,34.048928000000004,-111.093731,Arizona
AZ,GOODYEAR,PRIVIGEN,Neurology,39,1170,283482.02,34.048928000000004,-111.093731,Arizona
AZ,BULLHEAD CITY,SPIRIVA,Pulmonary Disease,635,29970,280406.33,34.048928000000004,-111.093731,Arizona
AZ,SHOW LOW,GLEEVEC,Hematology/Oncology,26,840,278060.86,34.048928000000004,-111.093731,Arizona
AZ,TEMPE,HUMIRA,Rheumatology,50,1772,239659.16,34.048928000000004,-111.093731,Arizona
AZ,FLAGSTAFF,HUMIRA,Rheumatology,73,2522,239550.09,34.048928000000004,-111.093731,Arizona
AZ,CASA GRANDE,LANTUS,Family Practice,529,18748,228257.33,34.048928000000004,-111.093731,Arizona
AZ,KINGMAN,LANTUS,Internal Medicine,474,18912,222478.43,34.048928000000004,-111.093731,Arizona
AZ,SUN CITY WEST,GLASSIA,Pulmonary Disease,26,728,214096.35,34.048928000000004,-111.093731,Arizona
AZ,PARADISE VALLEY,PROLASTIN C,Pulmonary Disease,14,392,197311.03,34.048928000000004,-111.093731,Arizona
AZ,DEWEY,TECFIDERA,Neurology,25,1110,184870.04,34.048928000000004,-111.093731,Arizona
AZ,SIERRA VISTA,REVLIMID,Hematology/Oncology,16,441,177648.87,34.048928000000004,-111.093731,Arizona
AZ,AVONDALE,LANTUS,Family Practice,400,14472,166396.9,34.048928000000004,-111.093731,Arizona
AZ,SAFFORD,LUMIGAN,Optometry,807,31175,134243.09,34.048928000000004,-111.093731,Arizona
AZ,GANADO,LETAIRIS,Physician Assistant,17,510,121215.42,34.048928000000004,-111.093731,Arizona
AZ,PRESCOTT VALLEY,AFINITOR,Hematology,13,364,118963.73,34.048928000000004,-111.093731,Arizona
AZ,BUCKEYE,PROLASTIN C,Family Practice,13,364,111353.64,34.048928000000004,-111.093731,Arizona
AZ,SUN LAKES,CRESTOR,Family Practice,277,18300,107954.24,34.048928000000004,-111.093731,Arizona
AZ,SACATON,LANTUS,Internal Medicine,238,6810,93688.96,34.048928000000004,-111.093731,Arizona
AZ,NOGALES,LANTUS,Nurse Practitioner,345,9253,90841.75,34.048928000000004,-111.093731,Arizona
AZ,CHINO VALLEY,ADVAIR DISKUS,Family Practice,216,9150,87756.6,34.048928000000004,-111.093731,Arizona
AZ,FOUNTAIN HILLS,LYRICA,Family Practice,179,9065,81250.5,34.048928000000004,-111.093731,Arizona
AZ,TUBA CITY,NOVOLIN 70-30,Internal Medicine,409,12008,79339.21,34.048928000000004,-111.093731,Arizona
AZ,RIO RICO,LEVEMIR,Family Practice,119,3664,77530.87,34.048928000000004,-111.093731,Arizona
AZ,SAHUARITA,SPIRIVA,Internal Medicine,144,8040,75408.78,34.048928000000004,-111.093731,Arizona
AZ,APACHE JUNCTION,SPIRIVA,Internal Medicine,209,7102,69479.08,34.048928000000004,-111.093731,Arizona
AZ,SNOWFLAKE,LANTUS,Family Practice,104,4349,62416.93,34.048928000000004,-111.093731,Arizona
AZ,CAREFREE,CRESTOR,Internal Medicine,180,9875,59412.06,34.048928000000004,-111.093731,Arizona
AZ,WHITERIVER,ENBREL,Internal Medicine,78,819,53878.31,34.048928000000004,-111.093731,Arizona
AZ,GLOBE,CIMZIA,Internal Medicine,18,504,52134.4,34.048928000000004,-111.093731,Arizona
AZ,QUEEN CREEK,ADVAIR DISKUS,Family Practice,123,5580,51666.02,34.048928000000004,-111.093731,Arizona
AZ,FORT MOHAVE,LANTUS,Family Practice,122,4492,51129.81,34.048928000000004,-111.093731,Arizona
AZ,SAN LUIS,LANTUS,Internal Medicine,191,5217,50442.56,34.048928000000004,-111.093731,Arizona
AZ,MARANA,CRESTOR,Family Practice,142,8120,48044.22,34.048928000000004,-111.093731,Arizona
AZ,WICKENBURG,ADVAIR DISKUS,Family Practice,123,4830,47315.68,34.048928000000004,-111.093731,Arizona
AZ,CAVE CREEK,NAMENDA,Internal Medicine,186,4624,45722.1,34.048928000000004,-111.093731,Arizona
AZ,"SCOTTSDALE,",CRESTOR,Internal Medicine,123,7895,45448.38,34.048928000000004,-111.093731,Arizona
AZ,ANTHEM,CRESTOR,Family Practice,115,7170,42802.69,34.048928000000004,-111.093731,Arizona
AZ,FORT DEFIANCE,LEVEMIR,Internal Medicine,135,4034,41137.31,34.048928000000004,-111.093731,Arizona
AZ,LK HAVASU CTY,CRESTOR,General Practice,103,7380,40392.92,34.048928000000004,-111.093731,Arizona
AZ,WINSLOW,LEVEMIR FLEXPEN,Family Practice,53,1547,37676.47,34.048928000000004,-111.093731,Arizona
AZ,PHEONIX,AVODART,Urology,143,8328,37608.2,34.048928000000004,-111.093731,Arizona
AZ,ELFRIDA,LANTUS,Family Practice,85,3682,37468.62,34.048928000000004,-111.093731,Arizona
AZ,CAMP VERDE,LEVEMIR,Family Practice,41,2059,35626.99,34.048928000000004,-111.093731,Arizona
AZ,GOLD CANYON,HUMIRA,Physician Assistant,13,364,34944.62,34.048928000000004,-111.093731,Arizona
AZ,BISBEE,ADVAIR DISKUS,Internal Medicine,70,3630,33176.07,34.048928000000004,-111.093731,Arizona
AZ,TOLLESON,LANTUS SOLOSTAR,Internal Medicine,61,2335,29699.95,34.048928000000004,-111.093731,Arizona
AZ,WILLIAMS,LANTUS,Nurse Practitioner,64,2831,29453.56,34.048928000000004,-111.093731,Arizona
AZ,MARICOPA,LANTUS,Internal Medicine,55,2045,27125.22,34.048928000000004,-111.093731,Arizona
AZ,SAN TAN VALLEY,ADVAIR DISKUS,Family Practice,49,2850,26769.91,34.048928000000004,-111.093731,Arizona
AZ,WILLCOX,NAMENDA,Family Practice,70,2674,26601.35,34.048928000000004,-111.093731,Arizona
AZ,COOLIDGE,ADVAIR DISKUS,Family Practice,71,2670,26155.8,34.048928000000004,-111.093731,Arizona
AZ,MAYER,OPANA ER,Family Practice,22,660,25721.57,34.048928000000004,-111.093731,Arizona
AZ,LITCHFIELD PARK,LANTUS,Family Practice,65,1957,23255.78,34.048928000000004,-111.093731,Arizona
AZ,PAGE,LANTUS,Family Practice,41,1550,22680.91,34.048928000000004,-111.093731,Arizona
AZ,EAGAR,OXYCONTIN,Internal Medicine,31,920,22510.53,34.048928000000004,-111.093731,Arizona
AZ,QUARTZSITE,SPIRIVA,Family Practice,47,2250,21538.99,34.048928000000004,-111.093731,Arizona
AZ,WADDELL,OXYCONTIN,Nurse Practitioner,80,2171,21394.09,34.048928000000004,-111.093731,Arizona
AZ,PINON,ADVAIR DISKUS,Internal Medicine,67,2010,21148.02,34.048928000000004,-111.093731,Arizona
AZ,YARNELL,ADVAIR DISKUS,Family Practice,65,2243,20402.11,34.048928000000004,-111.093731,Arizona
AZ,ORACLE,LANTUS,Family Practice,61,1800,20107.98,34.048928000000004,-111.093731,Arizona
AZ,BLACK CANYON CITY,LEVEMIR,Family Practice,31,1547,19758.12,34.048928000000004,-111.093731,Arizona
AZ,EL MIRAGE,LANTUS,Family Practice,29,1229,18207.46,34.048928000000004,-111.093731,Arizona
AZ,"FORT DEFIANCE,",LEVEMIR,Internal Medicine,52,1560,16402.17,34.048928000000004,-111.093731,Arizona
AZ,TSAILE,LEVEMIR,Family Practice,44,1210,16253.89,34.048928000000004,-111.093731,Arizona
AZ,SELLS,LEVEMIR,Family Practice,35,1050,15304.82,34.048928000000004,-111.093731,Arizona
AZ,TEEC NOS POS,NOVOLIN 70-30,Family Practice,65,1924,14285.22,34.048928000000004,-111.093731,Arizona
AZ,ELOY,LANTUS,Physician Assistant,49,1623,13997.14,34.048928000000004,-111.093731,Arizona
AZ,SAN MANUEL,SPIRIVA,Nurse Practitioner,27,1230,13030.23,34.048928000000004,-111.093731,Arizona
