provider_state,city,apc,apc_count,apc_total_payments,avg_pay_apc
AR, Little Rock,0265 - Level I Diagnostic and Screening Ultrasound,78,4805.047629809999,61.603174741153836
AR, Little Rock,0267 - Level III Diagnostic and Screening Ultrasound,93,13665.775525800002,146.94382285806452
AR, Little Rock,0269 - Level II Echocardiogram Without Contrast,93,33778.783878199996,363.21272987311823
AR, Little Rock,0270 - Level III Echocardiogram Without Contrast,30,15766.627808199999,525.5542602733333
AR, Little Rock,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,93,28054.764167299993,301.6641308311827
AR, Little Rock,0368 - Level II Pulmonary Tests,53,3254.91810672,61.41354918339623
AR, Little Rock,0369 - Level III Pulmonary Tests,5,970.9572212999999,194.19144425999997
AR, Little Rock,0377 - Level II Cardiac Imaging,66,47806.858920499995,724.346347280303
AR, Little Rock,0604 - Level 1 Hospital Clinic Visits,54,2682.522948210001,49.67635089277779
AR, Little Rock,0605 - Level 2 Hospital Clinic Visits,59,3979.1307093100004,67.4428933781356
AR, Little Rock,0606 - Level 3 Hospital Clinic Visits,48,4268.52636109,88.92763252270834
AR, Little Rock,0607 - Level 4 Hospital Clinic Visits,34,4018.1120827,118.17976713823529
AR, Little Rock,0608 - Level 5 Hospital Clinic Visits,14,2228.1495991,159.15354279285717
AR, Little Rock,0631 - Level 1 Examinations & Related Services,2,139.55,69.775
AR, Little Rock,0632 - Level 2 Examinations & Related Services,2,178.88321429,89.441607145
AR, Little Rock,0633 - Level 3 Examinations & Related Services,1,309.6186667,309.6186667
AR, Little Rock,0634 - Hospital Clinic Visits,19,1582.34192978,83.28115419894738
AR, Little Rock,0690 - Level I Electronic Analysis of Devices,25,799.1632071000001,31.966528284000006
AR, Little Rock,0692 - Level II Electronic Analysis of Devices,9,923.92537079,102.65837453222223
AR, Little Rock,0698 - Level II Eye Tests & Treatments,4,262.01739455999996,65.50434863999999
AR, Memphis,0013 - Level II Debridement & Destruction,3,200.2327451,66.74424836666667
AR, Memphis,0078 - Level III Pulmonary Treatment,4,374.6055011,93.651375275
AR, Memphis,0096 - Level II Noninvasive Physiologic Studies,5,542.4260684000001,108.48521368000002
AR, Memphis,0204 - Level I Nerve Injections,1,184.08,184.08
AR, Memphis,0207 - Level III Nerve Injections,8,4109.752218500001,513.7190273125001
AR, Memphis,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",3,2220.6068970999995,740.2022990333331
AR, Memphis,0265 - Level I Diagnostic and Screening Ultrasound,16,1048.3346010199998,65.52091256374999
AR, Memphis,0267 - Level III Diagnostic and Screening Ultrasound,16,2445.7339842,152.8583740125
AR, Memphis,0269 - Level II Echocardiogram Without Contrast,16,6045.157975299999,377.8223734562499
AR, Memphis,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,16,4934.7534686,308.4220917875
AR, Memphis,0368 - Level II Pulmonary Tests,3,174.09135917999998,58.03045305999999
AR, Memphis,0377 - Level II Cardiac Imaging,9,6961.5293444,773.5032604888888
AR, Memphis,0605 - Level 2 Hospital Clinic Visits,5,350.97697485000003,70.19539497000001
AR, Memphis,0606 - Level 3 Hospital Clinic Visits,1,93.71970874,93.71970874
AR, Memphis,0607 - Level 4 Hospital Clinic Visits,3,367.61398049999997,122.53799349999998
AR, Memphis,0634 - Hospital Clinic Visits,3,255.99258792,85.33086264
AR, Springdale,0012 - Level I Debridement & Destruction,2,41.967343189999994,20.983671594999997
AR, Springdale,0013 - Level II Debridement & Destruction,17,1059.38834456,62.31696144470588
AR, Springdale,0015 - Level III Debridement & Destruction,16,1674.3540529499999,104.64712830937499
AR, Springdale,0019 - Level I Excision/ Biopsy,2,650.2588235,325.12941175
AR, Springdale,0020 - Level II Excision/ Biopsy,9,4909.385792600001,545.487310288889
AR, Springdale,0074 - Level IV Endoscopy Upper Airway,1,1276.092727,1276.092727
AR, Springdale,0078 - Level III Pulmonary Treatment,12,1191.0353784,99.25294819999999
AR, Springdale,0096 - Level II Noninvasive Physiologic Studies,11,1143.0861909999999,103.91692645454545
AR, Springdale,0203 - Level IV Nerve Injections,1,1248.224565,1248.224565
AR, Springdale,0204 - Level I Nerve Injections,16,2710.6449341000007,169.41530838125004
AR, Springdale,0206 - Level II Nerve Injections,7,1836.0600474999999,262.2942925
AR, Springdale,0207 - Level III Nerve Injections,15,7512.3480081,500.82320053999996
AR, Springdale,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",15,11053.463025100002,736.8975350066668
AR, Springdale,0265 - Level I Diagnostic and Screening Ultrasound,20,1294.77692468,64.73884623400001
AR, Springdale,0267 - Level III Diagnostic and Screening Ultrasound,24,3634.5264492000006,151.43860205000001
AR, Springdale,0269 - Level II Echocardiogram Without Contrast,20,7455.5457312,372.77728656
AR, Springdale,0270 - Level III Echocardiogram Without Contrast,11,5750.4975937,522.7725085181818
AR, Springdale,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,23,7126.382946999998,309.8427368260869
AR, Springdale,0368 - Level II Pulmonary Tests,12,807.73225795,67.31102149583333
AR, Springdale,0377 - Level II Cardiac Imaging,20,14934.571963100003,746.7285981550001
AR, Springdale,0604 - Level 1 Hospital Clinic Visits,9,458.63151983,50.95905775888889
AR, Springdale,0605 - Level 2 Hospital Clinic Visits,13,894.3413233000001,68.79548640769232
AR, Springdale,0606 - Level 3 Hospital Clinic Visits,11,1000.2196854000001,90.92906230909092
AR, Springdale,0607 - Level 4 Hospital Clinic Visits,9,1069.6971411999998,118.85523791111109
AR, Springdale,0608 - Level 5 Hospital Clinic Visits,6,957.6300735,159.60501225
AR, Springdale,0634 - Hospital Clinic Visits,4,341.61838233000003,85.40459558250001
AR, Springdale,0692 - Level II Electronic Analysis of Devices,1,110.03,110.03
AR, Springfield,0013 - Level II Debridement & Destruction,4,230.27423204000002,57.568558010000004
AR, Springfield,0015 - Level III Debridement & Destruction,4,413.38918564999994,103.34729641249999
AR, Springfield,0020 - Level II Excision/ Biopsy,4,2263.0316801,565.757920025
AR, Springfield,0074 - Level IV Endoscopy Upper Airway,1,1455.2839999999999,1455.2839999999999
AR, Springfield,0078 - Level III Pulmonary Treatment,3,286.07463512,95.35821170666667
AR, Springfield,0096 - Level II Noninvasive Physiologic Studies,4,431.9555388,107.9888847
AR, Springfield,0203 - Level IV Nerve Injections,1,1453.608351,1453.608351
AR, Springfield,0204 - Level I Nerve Injections,4,687.7055296999999,171.92638242499999
AR, Springfield,0207 - Level III Nerve Injections,4,2094.8373768,523.7093442
AR, Springfield,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",3,2280.7167963,760.2389321
AR, Springfield,0265 - Level I Diagnostic and Screening Ultrasound,4,268.21742843,67.0543571075
AR, Springfield,0267 - Level III Diagnostic and Screening Ultrasound,4,623.2838042999999,155.82095107499998
AR, Springfield,0269 - Level II Echocardiogram Without Contrast,4,1528.8721947999998,382.21804869999994
AR, Springfield,0270 - Level III Echocardiogram Without Contrast,4,2187.2807212000002,546.8201803000001
AR, Springfield,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,4,1277.7450065,319.436251625
AR, Springfield,0368 - Level II Pulmonary Tests,4,262.25729521,65.5643238025
AR, Springfield,0377 - Level II Cardiac Imaging,4,3089.2726577000003,772.3181644250001
AR, Springfield,0604 - Level 1 Hospital Clinic Visits,3,155.89850726000003,51.966169086666675
AR, Springfield,0605 - Level 2 Hospital Clinic Visits,3,212.54755218999998,70.84918406333333
AR, Springfield,0606 - Level 3 Hospital Clinic Visits,3,279.30488541,93.10162847
AR, Springfield,0607 - Level 4 Hospital Clinic Visits,3,372.7200438,124.2400146
AR, Springfield,0608 - Level 5 Hospital Clinic Visits,2,339.92200379999997,169.96100189999999
AR, Springfield,0634 - Hospital Clinic Visits,1,87.55114311,87.55114311
AR, Springfield,0692 - Level II Electronic Analysis of Devices,1,110.03,110.03
AR, Texarkana,0015 - Level III Debridement & Destruction,1,91.8752,91.8752
AR, Texarkana,0078 - Level III Pulmonary Treatment,2,178.99333332999998,89.49666666499999
AR, Texarkana,0096 - Level II Noninvasive Physiologic Studies,2,192.62430808,96.31215404
AR, Texarkana,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",1,674.0547826000001,674.0547826000001
AR, Texarkana,0265 - Level I Diagnostic and Screening Ultrasound,2,110.81241998,55.40620999
AR, Texarkana,0267 - Level III Diagnostic and Screening Ultrasound,2,268.8707955,134.43539775
AR, Texarkana,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,2,613.1869769,306.59348845
AR, Texarkana,0368 - Level II Pulmonary Tests,1,54.2,54.2
AR, Texarkana,0377 - Level II Cardiac Imaging,2,1288.2142857000001,644.1071428500001
AR, Texarkana,0604 - Level 1 Hospital Clinic Visits,2,95.25537736,47.62768868
AR, Texarkana,0605 - Level 2 Hospital Clinic Visits,1,68.29,68.29
AZ, Las Vegas,0013 - Level II Debridement & Destruction,7,479.39764632,68.48537804571428
AZ, Las Vegas,0015 - Level III Debridement & Destruction,8,908.50580554,113.5632256925
AZ, Las Vegas,0019 - Level I Excision/ Biopsy,1,200.7107407,200.7107407
AZ, Las Vegas,0020 - Level II Excision/ Biopsy,5,2971.0516239999997,594.2103248
AZ, Las Vegas,0078 - Level III Pulmonary Treatment,2,204.15666670000002,102.07833335000001
AZ, Las Vegas,0096 - Level II Noninvasive Physiologic Studies,4,438.8065787,109.701644675
AZ, Las Vegas,0204 - Level I Nerve Injections,7,1331.2281788,190.1754541142857
AZ, Las Vegas,0207 - Level III Nerve Injections,6,3296.8476344,549.4746057333333
AZ, Las Vegas,0265 - Level I Diagnostic and Screening Ultrasound,8,570.0864137000001,71.26080171250001
AZ, Las Vegas,0267 - Level III Diagnostic and Screening Ultrasound,8,1325.0566029999998,165.63207537499997
AZ, Las Vegas,0269 - Level II Echocardiogram Without Contrast,8,3265.7453800000003,408.21817250000004
AZ, Las Vegas,0270 - Level III Echocardiogram Without Contrast,1,576.616,576.616
AZ, Las Vegas,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,5,1756.5370415,351.3074083
AZ, Las Vegas,0604 - Level 1 Hospital Clinic Visits,5,275.59034098,55.118068196
AZ, Las Vegas,0605 - Level 2 Hospital Clinic Visits,6,460.09143560999996,76.68190593499999
AZ, Las Vegas,0606 - Level 3 Hospital Clinic Visits,5,506.37460804999995,101.27492160999999
AZ, Las Vegas,0607 - Level 4 Hospital Clinic Visits,5,679.3112547000001,135.86225094000002
AZ, Las Vegas,0608 - Level 5 Hospital Clinic Visits,1,192.34256409999998,192.34256409999998
AZ, Las Vegas,0634 - Hospital Clinic Visits,2,178.99754611999998,89.49877305999999
AZ, Mesa,0012 - Level I Debridement & Destruction,4,110.46472581,27.6161814525
AZ, Mesa,0013 - Level II Debridement & Destruction,15,1045.9405731000002,69.72937154000002
AZ, Mesa,0015 - Level III Debridement & Destruction,14,1641.1193899500001,117.22281356785716
AZ, Mesa,0020 - Level II Excision/ Biopsy,11,6622.848579400001,602.0771435818183
AZ, Mesa,0074 - Level IV Endoscopy Upper Airway,2,2537.4036370000003,1268.7018185000002
AZ, Mesa,0078 - Level III Pulmonary Treatment,16,1601.7527753000002,100.10954845625001
AZ, Mesa,0096 - Level II Noninvasive Physiologic Studies,4,456.86430839999997,114.21607709999999
AZ, Mesa,0203 - Level IV Nerve Injections,3,4430.710778999999,1476.9035929999998
AZ, Mesa,0204 - Level I Nerve Injections,17,3136.8505234,184.5206190235294
AZ, Mesa,0206 - Level II Nerve Injections,6,1819.2190555000002,303.2031759166667
AZ, Mesa,0207 - Level III Nerve Injections,7,3720.6066963,531.5152423285714
AZ, Mesa,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",9,7196.940586,799.6600651111111
AZ, Mesa,0265 - Level I Diagnostic and Screening Ultrasound,22,1540.08874106,70.00403368454546
AZ, Mesa,0267 - Level III Diagnostic and Screening Ultrasound,35,5715.9391601,163.31254743142856
AZ, Mesa,0269 - Level II Echocardiogram Without Contrast,36,14570.1038731,404.7251075861111
AZ, Mesa,0270 - Level III Echocardiogram Without Contrast,8,4641.4583059999995,580.1822882499999
AZ, Mesa,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,31,11704.270457200002,377.5571115225807
AZ, Mesa,0368 - Level II Pulmonary Tests,16,1027.1880099700002,64.19925062312501
AZ, Mesa,0369 - Level III Pulmonary Tests,4,830.0110810000001,207.50277025000003
AZ, Mesa,0377 - Level II Cardiac Imaging,26,21137.709130400002,812.9888127076924
AZ, Mesa,0604 - Level 1 Hospital Clinic Visits,8,459.68683529000003,57.460854411250004
AZ, Mesa,0605 - Level 2 Hospital Clinic Visits,14,1046.5360999999998,74.75257857142856
AZ, Mesa,0606 - Level 3 Hospital Clinic Visits,16,1576.35604448,98.52225278
AZ, Mesa,0607 - Level 4 Hospital Clinic Visits,16,2067.1201486000004,129.19500928750003
AZ, Mesa,0608 - Level 5 Hospital Clinic Visits,14,2460.4273778999996,175.7448127071428
AZ, Mesa,0634 - Hospital Clinic Visits,6,562.7469344,93.79115573333333
AZ, Phoenix,0012 - Level I Debridement & Destruction,4,195.06513545,48.7662838625
AZ, Phoenix,0013 - Level II Debridement & Destruction,54,3685.35933862,68.24739515962963
AZ, Phoenix,0015 - Level III Debridement & Destruction,55,6416.32957107,116.66053765581819
AZ, Phoenix,0019 - Level I Excision/ Biopsy,6,1734.3753571,289.0625595166667
AZ, Phoenix,0020 - Level II Excision/ Biopsy,37,22143.6519016,598.4770784216216
AZ, Phoenix,0073 - Level III Endoscopy Upper Airway,11,3690.1572439999995,335.46884036363633
AZ, Phoenix,0074 - Level IV Endoscopy Upper Airway,12,18929.245773,1577.43714775
AZ, Phoenix,0078 - Level III Pulmonary Treatment,61,6482.227114150003,106.26601826475415
AZ, Phoenix,0096 - Level II Noninvasive Physiologic Studies,37,4365.201678400001,117.97842374054056
AZ, Phoenix,0203 - Level IV Nerve Injections,9,10662.2468548,1184.6940949777777
AZ, Phoenix,0204 - Level I Nerve Injections,71,13442.645609299996,189.33303675070417
AZ, Phoenix,0206 - Level II Nerve Injections,25,7084.541496899999,283.38165987599996
AZ, Phoenix,0207 - Level III Nerve Injections,60,33227.46083,553.7910138333334
AZ, Phoenix,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",24,18134.6338935,755.6097455624999
AZ, Phoenix,0265 - Level I Diagnostic and Screening Ultrasound,83,5940.32733838,71.57020889614458
AZ, Phoenix,0267 - Level III Diagnostic and Screening Ultrasound,106,17764.881327000006,167.5932200660378
AZ, Phoenix,0269 - Level II Echocardiogram Without Contrast,99,41060.626924899996,414.7538073222222
AZ, Phoenix,0270 - Level III Echocardiogram Without Contrast,53,31015.887852499996,585.2054311792452
AZ, Phoenix,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,102,38884.80561620001,381.2235844725491
AZ, Phoenix,0368 - Level II Pulmonary Tests,50,3279.16299027,65.5832598054
AZ, Phoenix,0369 - Level III Pulmonary Tests,11,2234.1489662,203.10445147272728
AZ, Phoenix,0377 - Level II Cardiac Imaging,107,89615.75447439999,837.530415648598
AZ, Phoenix,0604 - Level 1 Hospital Clinic Visits,50,2871.3394477300003,57.426788954600006
AZ, Phoenix,0605 - Level 2 Hospital Clinic Visits,52,3953.7111020399993,76.03290580846152
AZ, Phoenix,0606 - Level 3 Hospital Clinic Visits,52,5238.206103499999,100.73473275961535
AZ, Phoenix,0607 - Level 4 Hospital Clinic Visits,41,5450.1027147800005,132.9293345068293
AZ, Phoenix,0608 - Level 5 Hospital Clinic Visits,16,2842.9825064000006,177.68640665000004
AZ, Phoenix,0631 - Level 1 Examinations & Related Services,2,151.4,75.7
AZ, Phoenix,0632 - Level 2 Examinations & Related Services,1,100.3692308,100.3692308
AZ, Phoenix,0633 - Level 3 Examinations & Related Services,1,316.16,316.16
AZ, Phoenix,0634 - Hospital Clinic Visits,21,1997.4959058,95.11885265714285
AZ, Phoenix,0690 - Level I Electronic Analysis of Devices,9,323.04651131,35.894056812222225
AZ, Phoenix,0692 - Level II Electronic Analysis of Devices,7,777.7928808800001,111.11326869714287
AZ, Phoenix,0698 - Level II Eye Tests & Treatments,4,295.21799492,73.80449873
AZ, Sun City,0013 - Level II Debridement & Destruction,5,352.36390123999996,70.47278024799999
AZ, Sun City,0015 - Level III Debridement & Destruction,4,464.1939879,116.048496975
AZ, Sun City,0020 - Level II Excision/ Biopsy,4,2420.0367506,605.00918765
AZ, Sun City,0078 - Level III Pulmonary Treatment,6,604.51033804,100.75172300666667
AZ, Sun City,0204 - Level I Nerve Injections,8,1499.2699729,187.4087466125
AZ, Sun City,0206 - Level II Nerve Injections,8,2406.1641707,300.7705213375
AZ, Sun City,0207 - Level III Nerve Injections,3,1475.7308779,491.9102926333333
AZ, Sun City,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",1,823.4566667,823.4566667
AZ, Sun City,0265 - Level I Diagnostic and Screening Ultrasound,8,568.58662227,71.07332778375
AZ, Sun City,0267 - Level III Diagnostic and Screening Ultrasound,8,1319.9219046,164.990238075
AZ, Sun City,0269 - Level II Echocardiogram Without Contrast,8,3262.800193,407.850024125
AZ, Sun City,0270 - Level III Echocardiogram Without Contrast,8,4676.4402967000005,584.5550370875001
AZ, Sun City,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,6,2187.6502722000005,364.60837870000006
AZ, Sun City,0368 - Level II Pulmonary Tests,6,377.69571466,62.94928577666667
AZ, Sun City,0377 - Level II Cardiac Imaging,8,6597.242003299999,824.6552504124999
AZ, Sun City,0604 - Level 1 Hospital Clinic Visits,5,281.91630746000004,56.38326149200001
AZ, Sun City,0605 - Level 2 Hospital Clinic Visits,3,222.72533088,74.24177696
AZ, Sun City,0606 - Level 3 Hospital Clinic Visits,3,296.42841293000004,98.80947097666667
AZ, Sun City,0607 - Level 4 Hospital Clinic Visits,3,394.7900768,131.59669226666668
