provider_state,city,apc,apc_count,apc_total_payments,avg_pay_apc
AR,Little Rock,0604 - Level 1 Hospital Clinic Visits,54,2682.52294821,49.6763508927778
AR,Little Rock,0605 - Level 2 Hospital Clinic Visits,59,3979.13070931,67.4428933781356
AR,Little Rock,0606 - Level 3 Hospital Clinic Visits,48,4268.52636109,88.9276325227083
AR,Little Rock,0607 - Level 4 Hospital Clinic Visits,34,4018.1120827,118.179767138235
AR,Little Rock,0608 - Level 5 Hospital Clinic Visits,14,2228.1495991,159.153542792857
AR,Little Rock,0631 - Level 1 Examinations & Related Services,2,139.55,69.775
AR,Little Rock,0632 - Level 2 Examinations & Related Services,2,178.88321429,89.441607145
AR,Little Rock,0633 - Level 3 Examinations & Related Services,1,309.6186667,309.6186667
AR,Little Rock,0634 - Hospital Clinic Visits,19,1582.34192978,83.2811541989474
AR,Little Rock,0690 - Level I Electronic Analysis of Devices,25,799.1632071,31.966528284
AR,Little Rock,0692 - Level II Electronic Analysis of Devices,9,923.92537079,102.658374532222
AR,Little Rock,0698 - Level II Eye Tests & Treatments,4,262.01739456,65.50434864
AR,Memphis,0013 - Level II Debridement & Destruction,3,200.2327451,66.7442483666667
AR,Memphis,0078 - Level III Pulmonary Treatment,4,374.6055011,93.651375275
AR,Memphis,0096 - Level II Noninvasive Physiologic Studies,5,542.4260684,108.48521368
AR,Memphis,0204 - Level I Nerve Injections,1,184.08,184.08
AR,Memphis,0207 - Level III Nerve Injections,8,4109.7522185,513.7190273125
AR,Memphis,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",3,2220.6068971,740.202299033333
AR,Memphis,0265 - Level I Diagnostic and Screening Ultrasound,16,1048.33460102,65.52091256375
AR,Memphis,0267 - Level III Diagnostic and Screening Ultrasound,16,2445.7339842,152.8583740125
AR,Memphis,0269 - Level II Echocardiogram Without Contrast,16,6045.1579753,377.82237345625
AR,Memphis,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,16,4934.7534686,308.4220917875
AR,Memphis,0368 - Level II Pulmonary Tests,3,174.09135918,58.03045306
AR,Memphis,0377 - Level II Cardiac Imaging,9,6961.5293444,773.503260488889
AR,Memphis,0605 - Level 2 Hospital Clinic Visits,5,350.97697485,70.19539497
AR,Memphis,0606 - Level 3 Hospital Clinic Visits,1,93.71970874,93.71970874
AR,Memphis,0607 - Level 4 Hospital Clinic Visits,3,367.6139805,122.5379935
AR,Memphis,0634 - Hospital Clinic Visits,3,255.99258792,85.33086264
AR,Springdale,0012 - Level I Debridement & Destruction,2,41.96734319,20.983671595
AR,Springdale,0013 - Level II Debridement & Destruction,17,1059.38834456,62.3169614447059
AR,Springdale,0015 - Level III Debridement & Destruction,16,1674.35405295,104.647128309375
AR,Springdale,0019 - Level I Excision/ Biopsy,2,650.2588235,325.12941175
AR,Springdale,0020 - Level II Excision/ Biopsy,9,4909.3857926,545.487310288889
AR,Springdale,0074 - Level IV Endoscopy Upper Airway,1,1276.092727,1276.092727
AR,Springdale,0078 - Level III Pulmonary Treatment,12,1191.0353784,99.2529482
AR,Springdale,0096 - Level II Noninvasive Physiologic Studies,11,1143.086191,103.916926454545
AR,Springdale,0203 - Level IV Nerve Injections,1,1248.224565,1248.224565
AR,Springdale,0204 - Level I Nerve Injections,16,2710.6449341,169.41530838125
AR,Springdale,0206 - Level II Nerve Injections,7,1836.0600475,262.2942925
AR,Springdale,0207 - Level III Nerve Injections,15,7512.3480081,500.82320054
AR,Springdale,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",15,11053.4630251,736.897535006667
AR,Springdale,0265 - Level I Diagnostic and Screening Ultrasound,20,1294.77692468,64.738846234
AR,Springdale,0267 - Level III Diagnostic and Screening Ultrasound,24,3634.5264492,151.43860205
AR,Springdale,0269 - Level II Echocardiogram Without Contrast,20,7455.5457312,372.77728656
AR,Springdale,0270 - Level III Echocardiogram Without Contrast,11,5750.4975937,522.772508518182
AR,Springdale,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,23,7126.382947,309.842736826087
AR,Springdale,0368 - Level II Pulmonary Tests,12,807.73225795,67.3110214958333
AR,Springdale,0377 - Level II Cardiac Imaging,20,14934.5719631,746.728598155
AR,Springdale,0604 - Level 1 Hospital Clinic Visits,9,458.63151983,50.9590577588889
AR,Springdale,0605 - Level 2 Hospital Clinic Visits,13,894.3413233,68.7954864076923
AR,Springdale,0606 - Level 3 Hospital Clinic Visits,11,1000.2196854,90.9290623090909
AR,Springdale,0607 - Level 4 Hospital Clinic Visits,9,1069.6971412,118.855237911111
AR,Springdale,0608 - Level 5 Hospital Clinic Visits,6,957.6300735,159.60501225
AR,Springdale,0634 - Hospital Clinic Visits,4,341.61838233,85.4045955825
AR,Springdale,0692 - Level II Electronic Analysis of Devices,1,110.03,110.03
AR,Springfield,0013 - Level II Debridement & Destruction,4,230.27423204,57.56855801
AR,Springfield,0015 - Level III Debridement & Destruction,4,413.38918565,103.3472964125
AR,Springfield,0020 - Level II Excision/ Biopsy,4,2263.0316801,565.757920025
AR,Springfield,0074 - Level IV Endoscopy Upper Airway,1,1455.284,1455.284
AR,Springfield,0078 - Level III Pulmonary Treatment,3,286.07463512,95.3582117066667
AR,Springfield,0096 - Level II Noninvasive Physiologic Studies,4,431.9555388,107.9888847
AR,Springfield,0203 - Level IV Nerve Injections,1,1453.608351,1453.608351
AR,Springfield,0204 - Level I Nerve Injections,4,687.7055297,171.926382425
AR,Springfield,0207 - Level III Nerve Injections,4,2094.8373768,523.7093442
AR,Springfield,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",3,2280.7167963,760.2389321
AR,Springfield,0265 - Level I Diagnostic and Screening Ultrasound,4,268.21742843,67.0543571075
AR,Springfield,0267 - Level III Diagnostic and Screening Ultrasound,4,623.2838043,155.820951075
AR,Springfield,0269 - Level II Echocardiogram Without Contrast,4,1528.8721948,382.2180487
AR,Springfield,0270 - Level III Echocardiogram Without Contrast,4,2187.2807212,546.8201803
AR,Springfield,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,4,1277.7450065,319.436251625
AR,Springfield,0368 - Level II Pulmonary Tests,4,262.25729521,65.5643238025
AR,Springfield,0377 - Level II Cardiac Imaging,4,3089.2726577,772.318164425
AR,Springfield,0604 - Level 1 Hospital Clinic Visits,3,155.89850726,51.9661690866667
AR,Springfield,0605 - Level 2 Hospital Clinic Visits,3,212.54755219,70.8491840633333
AR,Springfield,0606 - Level 3 Hospital Clinic Visits,3,279.30488541,93.10162847
AR,Springfield,0607 - Level 4 Hospital Clinic Visits,3,372.7200438,124.2400146
AR,Springfield,0608 - Level 5 Hospital Clinic Visits,2,339.9220038,169.9610019
AR,Springfield,0634 - Hospital Clinic Visits,1,87.55114311,87.55114311
AR,Springfield,0692 - Level II Electronic Analysis of Devices,1,110.03,110.03
AR,Texarkana,0015 - Level III Debridement & Destruction,1,91.8752,91.8752
AR,Texarkana,0078 - Level III Pulmonary Treatment,2,178.99333333,89.496666665
AR,Texarkana,0096 - Level II Noninvasive Physiologic Studies,2,192.62430808,96.31215404
AR,Texarkana,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",1,674.0547826,674.0547826
AR,Texarkana,0265 - Level I Diagnostic and Screening Ultrasound,2,110.81241998,55.40620999
AR,Texarkana,0267 - Level III Diagnostic and Screening Ultrasound,2,268.8707955,134.43539775
AR,Texarkana,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,2,613.1869769,306.59348845
AR,Texarkana,0368 - Level II Pulmonary Tests,1,54.2,54.2
AR,Texarkana,0377 - Level II Cardiac Imaging,2,1288.2142857,644.10714285
AR,Texarkana,0604 - Level 1 Hospital Clinic Visits,2,95.25537736,47.62768868
AR,Texarkana,0605 - Level 2 Hospital Clinic Visits,1,68.29,68.29
AZ,Las Vegas,0013 - Level II Debridement & Destruction,7,479.39764632,68.4853780457143
AZ,Las Vegas,0015 - Level III Debridement & Destruction,8,908.50580554,113.5632256925
AZ,Las Vegas,0019 - Level I Excision/ Biopsy,1,200.7107407,200.7107407
AZ,Las Vegas,0020 - Level II Excision/ Biopsy,5,2971.051624,594.2103248
AZ,Las Vegas,0078 - Level III Pulmonary Treatment,2,204.1566667,102.07833335
AZ,Las Vegas,0096 - Level II Noninvasive Physiologic Studies,4,438.8065787,109.701644675
AZ,Las Vegas,0204 - Level I Nerve Injections,7,1331.2281788,190.175454114286
AZ,Las Vegas,0207 - Level III Nerve Injections,6,3296.8476344,549.474605733333
AZ,Las Vegas,0265 - Level I Diagnostic and Screening Ultrasound,8,570.0864137,71.2608017125
AZ,Las Vegas,0267 - Level III Diagnostic and Screening Ultrasound,8,1325.056603,165.632075375
AZ,Las Vegas,0269 - Level II Echocardiogram Without Contrast,8,3265.74538,408.2181725
AZ,Las Vegas,0270 - Level III Echocardiogram Without Contrast,1,576.616,576.616
AZ,Las Vegas,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,5,1756.5370415,351.3074083
AZ,Las Vegas,0604 - Level 1 Hospital Clinic Visits,5,275.59034098,55.118068196
AZ,Las Vegas,0605 - Level 2 Hospital Clinic Visits,6,460.09143561,76.681905935
AZ,Las Vegas,0606 - Level 3 Hospital Clinic Visits,5,506.37460805,101.27492161
AZ,Las Vegas,0607 - Level 4 Hospital Clinic Visits,5,679.3112547,135.86225094
AZ,Las Vegas,0608 - Level 5 Hospital Clinic Visits,1,192.3425641,192.3425641
AZ,Las Vegas,0634 - Hospital Clinic Visits,2,178.99754612,89.49877306
AZ,Mesa,0012 - Level I Debridement & Destruction,4,110.46472581,27.6161814525
AZ,Mesa,0013 - Level II Debridement & Destruction,15,1045.9405731,69.72937154
AZ,Mesa,0015 - Level III Debridement & Destruction,14,1641.11938995,117.222813567857
AZ,Mesa,0020 - Level II Excision/ Biopsy,11,6622.8485794,602.077143581818
AZ,Mesa,0074 - Level IV Endoscopy Upper Airway,2,2537.403637,1268.7018185
AZ,Mesa,0078 - Level III Pulmonary Treatment,16,1601.7527753,100.10954845625
AZ,Mesa,0096 - Level II Noninvasive Physiologic Studies,4,456.8643084,114.2160771
AZ,Mesa,0203 - Level IV Nerve Injections,3,4430.710779,1476.903593
AZ,Mesa,0204 - Level I Nerve Injections,17,3136.8505234,184.520619023529
AZ,Mesa,0206 - Level II Nerve Injections,6,1819.2190555,303.203175916667
AZ,Mesa,0207 - Level III Nerve Injections,7,3720.6066963,531.515242328571
AZ,Mesa,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",9,7196.940586,799.660065111111
AZ,Mesa,0265 - Level I Diagnostic and Screening Ultrasound,22,1540.08874106,70.0040336845455
AZ,Mesa,0267 - Level III Diagnostic and Screening Ultrasound,35,5715.9391601,163.312547431429
AZ,Mesa,0269 - Level II Echocardiogram Without Contrast,36,14570.1038731,404.725107586111
AZ,Mesa,0270 - Level III Echocardiogram Without Contrast,8,4641.458306,580.18228825
AZ,Mesa,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,31,11704.2704572,377.557111522581
AZ,Mesa,0368 - Level II Pulmonary Tests,16,1027.18800997,64.199250623125
AZ,Mesa,0369 - Level III Pulmonary Tests,4,830.011081,207.50277025
AZ,Mesa,0377 - Level II Cardiac Imaging,26,21137.7091304,812.988812707692
AZ,Mesa,0604 - Level 1 Hospital Clinic Visits,8,459.68683529,57.46085441125
AZ,Mesa,0605 - Level 2 Hospital Clinic Visits,14,1046.5361,74.7525785714286
AZ,Mesa,0606 - Level 3 Hospital Clinic Visits,16,1576.35604448,98.52225278
AZ,Mesa,0607 - Level 4 Hospital Clinic Visits,16,2067.1201486,129.1950092875
AZ,Mesa,0608 - Level 5 Hospital Clinic Visits,14,2460.4273779,175.744812707143
AZ,Mesa,0634 - Hospital Clinic Visits,6,562.7469344,93.7911557333333
AZ,Phoenix,0012 - Level I Debridement & Destruction,4,195.06513545,48.7662838625
AZ,Phoenix,0013 - Level II Debridement & Destruction,54,3685.35933862,68.2473951596296
AZ,Phoenix,0015 - Level III Debridement & Destruction,55,6416.32957107,116.660537655818
AZ,Phoenix,0019 - Level I Excision/ Biopsy,6,1734.3753571,289.062559516667
AZ,Phoenix,0020 - Level II Excision/ Biopsy,37,22143.6519016,598.477078421622
AZ,Phoenix,0073 - Level III Endoscopy Upper Airway,11,3690.157244,335.468840363636
AZ,Phoenix,0074 - Level IV Endoscopy Upper Airway,12,18929.245773,1577.43714775
AZ,Phoenix,0078 - Level III Pulmonary Treatment,61,6482.22711415,106.266018264754
AZ,Phoenix,0096 - Level II Noninvasive Physiologic Studies,37,4365.2016784,117.978423740541
AZ,Phoenix,0203 - Level IV Nerve Injections,9,10662.2468548,1184.69409497778
AZ,Phoenix,0204 - Level I Nerve Injections,71,13442.6456093,189.333036750704
AZ,Phoenix,0206 - Level II Nerve Injections,25,7084.5414969,283.381659876
AZ,Phoenix,0207 - Level III Nerve Injections,60,33227.46083,553.791013833333
AZ,Phoenix,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",24,18134.6338935,755.6097455625
AZ,Phoenix,0265 - Level I Diagnostic and Screening Ultrasound,83,5940.32733838,71.5702088961446
AZ,Phoenix,0267 - Level III Diagnostic and Screening Ultrasound,106,17764.881327,167.593220066038
AZ,Phoenix,0269 - Level II Echocardiogram Without Contrast,99,41060.6269249,414.753807322222
AZ,Phoenix,0270 - Level III Echocardiogram Without Contrast,53,31015.8878525,585.205431179245
AZ,Phoenix,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,102,38884.8056162,381.223584472549
AZ,Phoenix,0368 - Level II Pulmonary Tests,50,3279.16299027,65.5832598054
AZ,Phoenix,0369 - Level III Pulmonary Tests,11,2234.1489662,203.104451472727
AZ,Phoenix,0377 - Level II Cardiac Imaging,107,89615.7544744,837.530415648598
AZ,Phoenix,0604 - Level 1 Hospital Clinic Visits,50,2871.33944773,57.4267889546
AZ,Phoenix,0605 - Level 2 Hospital Clinic Visits,52,3953.71110204,76.0329058084615
AZ,Phoenix,0606 - Level 3 Hospital Clinic Visits,52,5238.2061035,100.734732759615
AZ,Phoenix,0607 - Level 4 Hospital Clinic Visits,41,5450.10271478,132.929334506829
AZ,Phoenix,0608 - Level 5 Hospital Clinic Visits,16,2842.9825064,177.68640665
AZ,Phoenix,0631 - Level 1 Examinations & Related Services,2,151.4,75.7
AZ,Phoenix,0632 - Level 2 Examinations & Related Services,1,100.3692308,100.3692308
AZ,Phoenix,0633 - Level 3 Examinations & Related Services,1,316.16,316.16
AZ,Phoenix,0634 - Hospital Clinic Visits,21,1997.4959058,95.1188526571428
AZ,Phoenix,0690 - Level I Electronic Analysis of Devices,9,323.04651131,35.8940568122222
AZ,Phoenix,0692 - Level II Electronic Analysis of Devices,7,777.79288088,111.113268697143
AZ,Phoenix,0698 - Level II Eye Tests & Treatments,4,295.21799492,73.80449873
AZ,Sun City,0013 - Level II Debridement & Destruction,5,352.36390124,70.472780248
AZ,Sun City,0015 - Level III Debridement & Destruction,4,464.1939879,116.048496975
AZ,Sun City,0020 - Level II Excision/ Biopsy,4,2420.0367506,605.00918765
AZ,Sun City,0078 - Level III Pulmonary Treatment,6,604.51033804,100.751723006667
AZ,Sun City,0204 - Level I Nerve Injections,8,1499.2699729,187.4087466125
AZ,Sun City,0206 - Level II Nerve Injections,8,2406.1641707,300.7705213375
AZ,Sun City,0207 - Level III Nerve Injections,3,1475.7308779,491.910292633333
AZ,Sun City,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",1,823.4566667,823.4566667
AZ,Sun City,0265 - Level I Diagnostic and Screening Ultrasound,8,568.58662227,71.07332778375
AZ,Sun City,0267 - Level III Diagnostic and Screening Ultrasound,8,1319.9219046,164.990238075
AZ,Sun City,0269 - Level II Echocardiogram Without Contrast,8,3262.800193,407.850024125
AZ,Sun City,0270 - Level III Echocardiogram Without Contrast,8,4676.4402967,584.5550370875
AZ,Sun City,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,6,2187.6502722,364.6083787
AZ,Sun City,0368 - Level II Pulmonary Tests,6,377.69571466,62.9492857766667
AZ,Sun City,0377 - Level II Cardiac Imaging,8,6597.2420033,824.6552504125
AZ,Sun City,0604 - Level 1 Hospital Clinic Visits,5,281.91630746,56.383261492
AZ,Sun City,0605 - Level 2 Hospital Clinic Visits,3,222.72533088,74.24177696
AZ,Sun City,0606 - Level 3 Hospital Clinic Visits,3,296.42841293,98.8094709766667
AZ,Sun City,0607 - Level 4 Hospital Clinic Visits,3,394.7900768,131.596692266667
AZ,Sun City,0608 - Level 5 Hospital Clinic Visits,3,533.0596429,177.686547633333
AZ,Sun City,0634 - Hospital Clinic Visits,1,92.81567787,92.81567787
AZ,Tucson,0012 - Level I Debridement & Destruction,7,203.98778766,29.1411125228571
AZ,Tucson,0013 - Level II Debridement & Destruction,28,1767.12613147,63.1116475525
AZ,Tucson,0015 - Level III Debridement & Destruction,25,2732.39006086,109.2956024344
AZ,Tucson,0019 - Level I Excision/ Biopsy,5,1422.7046949,284.54093898
AZ,Tucson,0020 - Level II Excision/ Biopsy,15,8518.8946984,567.926313226667
AZ,Tucson,0073 - Level III Endoscopy Upper Airway,3,1721.0584869,573.6861623
AZ,Tucson,0074 - Level IV Endoscopy Upper Airway,5,7157.368939,1431.4737878
AZ,Tucson,0078 - Level III Pulmonary Treatment,28,2877.79967408,102.778559788571
AZ,Tucson,0096 - Level II Noninvasive Physiologic Studies,25,2644.14716754,105.7658867016
AZ,Tucson,0203 - Level IV Nerve Injections,3,3942.661889,1314.22062966667
AZ,Tucson,0204 - Level I Nerve Injections,19,3364.9509868,177.102683515789
AZ,Tucson,0206 - Level II Nerve Injections,10,2686.8201261,268.68201261
AZ,Tucson,0207 - Level III Nerve Injections,23,12735.8132773,553.731012056522
AZ,Tucson,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",20,14510.7225985,725.536129925
AZ,Tucson,0265 - Level I Diagnostic and Screening Ultrasound,29,1957.73957459,67.5082611927586
AZ,Tucson,0267 - Level III Diagnostic and Screening Ultrasound,36,5715.9269013,158.775747258333
AZ,Tucson,0269 - Level II Echocardiogram Without Contrast,36,14186.1510356,394.059750988889
AZ,Tucson,0270 - Level III Echocardiogram Without Contrast,26,14574.2348522,560.547494315385
AZ,Tucson,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,26,9883.9166733,380.150641280769
AZ,Tucson,0368 - Level II Pulmonary Tests,28,1856.17917856,66.29211352
AZ,Tucson,0369 - Level III Pulmonary Tests,3,602.7027382,200.900912733333
AZ,Tucson,0377 - Level II Cardiac Imaging,32,25090.8000138,784.08750043125
AZ,Tucson,0604 - Level 1 Hospital Clinic Visits,19,1020.89929851,53.7315420268421
AZ,Tucson,0605 - Level 2 Hospital Clinic Visits,17,1236.59634379,72.7409613994118
AZ,Tucson,0606 - Level 3 Hospital Clinic Visits,18,1725.66914019,95.8705077883333
AZ,Tucson,0607 - Level 4 Hospital Clinic Visits,15,1904.1622667,126.944151113333
AZ,Tucson,0608 - Level 5 Hospital Clinic Visits,8,1365.008687,170.626085875
AZ,Tucson,0631 - Level 1 Examinations & Related Services,1,70.23,70.23
AZ,Tucson,0634 - Hospital Clinic Visits,7,623.26676447,89.03810921
AZ,Tucson,0690 - Level I Electronic Analysis of Devices,8,271.78271783,33.97283972875
